Name,Price,Location,Rating,Sold
Laptop Lenovo Thinkpad T480 MULUS|Core i5 GEN 8 |RAM 8/16GB |SSD 256GB,Rp3.000.000,Jakarta Utara,5.0,90+ terjual
Laptop HP 14s em0014AU Ryzen 3 7320U RAM 8GB 512GB SSD FHD Win11 OHS,Rp6.099.000,Jakarta Pusat,5.0,100+ terjual
Laptop Lenovo V14 G4 IRU Core i5 13420H 16GB 1TB SSD 14.0FHD IPS W11+OHS,Rp8.149.000,Jakarta Utara,4.9,750+ terjual
LAPTOP LENOVO V14 G3 I7 1255 - V14 G4 I5 13420H 16GB 512GB SSD W11+OHS 14.0FHD,Rp8.149.000,Jakarta Utara,4.8,500+ terjual
Laptop Lenovo Thinkpad X240 Core i7 SSD 128 + 500GB HDD Murah Win 10,Rp3.850.000,Jakarta Barat,4.9,100+ terjual
ADVAN SOULMATE N4020 - TBOOK N100 8GB 128GB 256GB W11 OFFICE 14.0 HD LAPTOP PROMO TERMURAH,Rp4.499.000,Jakarta Utara,5.0,100+ terjual
"HP Envy x360 15 Ultra 7 155U 16GB 1TB 15.6"" FHD Touch Windows 11",Rp11.799.000,Jakarta Selatan,4.9,100+ terjual
"LAPTOP AXIOO HYPE 5 AMD X3 RYZEN 5 3500U 8GB 256GB 14"" FHD",Rp4.229.000,Jakarta Pusat,5.0,100+ terjual
"Lenovo Ideapad Slim 5i Intel Core i7-13620H RAM 16GB 512GB SSD 14"" OLED",Rp13.447.000,Jakarta Pusat,5.0,100+ terjual
"ASUS Vivobook 14 M1405YA Ryzen 5-7430U 16GB 512SSD 14"" WUXGA Radeon Graphics W11 OHS",Rp8.039.000,Jakarta Utara,5.0,500+ terjual
PROMO AXIOO HYPE 10 X HYPE 1 INTEL CELERON N4020 8GB 384GB 256GB 128GB W11 OFFICE 14.0 HD,Rp2.449.000,Jakarta Utara,5.0,500+ terjual
ASUS VIVOBOOK 14 M1407KA RYZEN AI 5 340 16GB 512GB W11+OHS+M365B 14.0 WUXGA BLU -VIPS5151M,Rp10.849.000,Jakarta Utara,4.9,2rb+ terjual
"LAPTOP ADVAN SOULMATE T N4020 8GB 128GB 14.0"" W11",Rp2.499.000,Jakarta Pusat,5.0,100+ terjual
"ASUS VIVOBOOK GO 14 E410KA CELERON N4500 8GB 512GB A416MAO / A1400KA W11+OHS 14"" FHD BLIT",Rp3.849.000,Jakarta Utara,5.0,100+ terjual
ASUS Zenbook S14 OLED UX5406SA Intel Core Ultra 7 RAM 32GB 1TB SSD 14 3K OLED,Rp25.299.000,Jakarta Pusat,4.9,100+ terjual
"ANTI GORES LAYAR DAN BODY (ALL SIZE) 11.6""|14""|15.6 inc",Rp200.000,Jakarta Pusat,4.8,3rb+ terjual
Laptop Advan Soulmate 14 Intel Celeron N4020 8GB RAM 128GB SSD Windows 11 Home 14.0 HD,Rp2.499.000,Bogor,4.9,100+ terjual
"Laptop Acer Aspire Go 14 Intel Core i3-N305 RAM 8GB 512GB SSD 14"" OHS W11",Rp5.660.000,Jakarta Pusat,5.0,500+ terjual
TERMURAH ! LENOVO THINKPAD T490 LAPTOP CORE i7 GEN 8 SETIPIS X1 CARBON,Rp2.999.999,Jakarta Barat,4.9,250+ terjual
LAPTOP HP PAVILION AERO 13 RYZEN 7 8840 RYZEN 5 8640 16GB 1TB 512GB SSD W11+OHS 13.3WUXGA IPS 2Y+ADP,Rp11.889.000,Jakarta Utara,4.9,250+ terjual
Laptop Lenovo Thinkpad X270 Core i5/ i7 Ram 8gb SSD 256gb,Rp2.649.999,Bandung,4.9,100+ terjual
"LENOVO IDEAPAD SLIM 1 14 INTEL CELERON N4500 N4020 8GB 512GB 256GB SSD W11+OHS 14.0 - Laptop Consumer Murah, Cepat & Ringan – SSD Kencang, RAM Besar, Anti Panas, Cocok untuk Office, Kuliah, Zoom, Netflix, Editing & Kerja Harian",Rp4.379.000,Jakarta Utara,5.0,100+ terjual
AXIOO HYPE 5 AMD X6 X5 X3 RYZEN 5 6600H 7430 3500 16GB 8GB 512GB 256GB SSD W11 OFFICE 14.0FHD IPS BLIT HDMI - LAPTOP ULTRABOOK,Rp4.199.000,Jakarta Utara,5.0,500+ terjual
Asus Zenbook A14 UX3407 Snapdragon X PLUS X126100 Windows 11 + OHS+O356 14.0WUXGA IPS Smart Copilot+ PC 899Gram,Rp14.469.000,Jakarta Selatan,5.0,100+ terjual
Lenovo IdeaPad Slim 3i 14IAU7 Core i3 1215u 8GB 512SSD Windows 11 OHS 14 Inch FHD Laptop Intel FNID,Rp5.579.000,Jakarta Utara,4.9,750+ terjual
"LAPTOP HP 14 CORE i3 100U 12GB 512GB SSD W11 14"" FHD",Rp5.699.000,Jakarta Utara,5.0,100+ terjual
"Lenovo Ideapad Slim 3i 14 i3 1215U 8GB 512GB W11 OHS 14"" FHD",Rp5.579.000,Jakarta Utara,5.0,250+ terjual
"Laptop HP 14s dq2614TU - i3 1115G4 RAM 4GB 512GB SSD 14"" FHD OHS W11",Rp5.891.000,Jakarta Pusat,5.0,250+ terjual
Asus Vivobook S14 S3407CA Intel Core Ultra 5 RAM 16GB 1TB SSD 14 WUXGA,Rp13.099.000,Jakarta Pusat,5.0,250+ terjual
LAPTOP AXIOO HYPE-R 3 OLED I3 1215 24GB 256GB 14.0 FHD 1KG DOS/W11,Rp7.249.000,Jakarta Pusat,5.0,100+ terjual
"Lenovo IdeaPad Flex 5 Ryzen 7 5825U RAM 16GB 512GB SSD 14"" WUXGA Touch",Rp11.189.000,Jakarta Pusat,5.0,100+ terjual
Live - Laptop ADVAN Soulmate Plus AMD Ryzen 5 3500U RAM 8GB 256GB SSD Windows,Rp3.920.000,Jakarta Pusat,5.0,100+ terjual
"Laptop HP 14 i5-1334U RAM 16GB 512GB SSD 14"" FHD IPS",Rp8.499.000,Jakarta Pusat,5.0,250+ terjual
"Laptop Lenovo Ideapad Slim 3 Intel Core i3 1215U Ram 8GB 512GB SSD Windows 11+Office 14"" Full HD",Rp5.999.000,Kab. Bogor,5.0,100+ terjual
ASUS VIVOBOOK GO 14 E410KA N4500 N6000 4GB 512GB 256GB SSD W11+OHS 14.0FHD - A1400KA A1400EA E410MAO E410MA L410MA A410MA A416MAO E410KAO L510MA A1400EA R410MA E210MA E210MAO E210KA E210KAO,Rp3.779.000,Jakarta Utara,5.0,500+ terjual
ASUS VIVOBOOK S 14 OLED S5406SA ULTRA 7 258V - S5406MA ULTRA 7 155H 32GB 16GB 1TB SSD W11+OHS+M365B 14.0 3K EVO - LAPTOP ULTRABOOK RESMI,Rp15.099.000,Jakarta Utara,5.0,250+ terjual
HP Laptop 240 G9 Core i3-1315 8GB 256GB Win11 14.0FHD 1Yr,Rp5.792.000,Jakarta Utara,4.9,100+ terjual
"Laptop Hp 14s DQ3109TU Celeron 4500U 8GB 256SSD W11+OHS 14""",Rp4.949.000,Jakarta Pusat,5.0,90+ terjual
Advan Soulmate Laptop RAM 4GB 128GB Notebook Intel Windows Home New Original Garansi Resmi,Rp2.348.000,Jakarta Utara,5.0,100+ terjual
"LAPTOP LENOVO THINKPAD X280 CORE i5/i7 GEN 8 - Layar 12.5"" Inch MULUS",Rp2.400.000,Jakarta Utara,5.0,100+ terjual
LAPTOP AXIOO HYPE 3 G11 I3 1125G4 8GB 256GB 14.0 FHD IPS DOS/W11,Rp4.229.000,Jakarta Pusat,5.0,100+ terjual
Acer Aspire Lite AL14 Silver Intel 1TB SSD 16GB Windows + OHS2021 14 inch Layar Laptop Memori ram,Rp4.689.000,Jakarta Selatan,5.0,100+ terjual
"Axioo Hype 7 Ryzen 7 5825U 16GB 1TBSSD 14""FHD WIN 11 PRO + OFFICE",Rp6.599.000,Jakarta Selatan,5.0,100+ terjual
Laptop Lenovo ideapad slim 1 Celeron N4020 RAM 8GB 256GB OHS W11,Rp4.679.000,Jakarta Pusat,5.0,1rb+ terjual
Laptop Lenovo Thinkpad X1 YOGA 2nd Core i5 7th Gen RAM 8GB SSD 256 ORI,Rp3.499.000,Jakarta Barat,4.8,100+ terjual
"Axioo MyBook Hype 3 G11 Intel i3 1125G4 8GB 256GB 14"" FHD IPS",Rp4.216.000,Jakarta Pusat,4.9,750+ terjual
"LAPTOP ASUS EXPERTBOOK P1412CEA P1403CVA - I3 1315U 8GB 256GB SSD 14"" FHD WIN11 + OHS",Rp6.849.000,Jakarta Pusat,4.9,100+ terjual
ASUS VIVOBOOK S OLED S5406MA ULTRA 9 185H X S5506MA ULTRA 7 155H  16GB 1TB W11 OFFICE - LAPTOP ULTRABOOK NOTEBOOK,Rp12.299.000,Jakarta Utara,5.0,250+ terjual
Lenovo Ideapad Flex 5 14 2in1 Touch Ryzen 7 7730 16GB 1TB SSD Windows 11 14 Inch FHD IPS - Laptop Touchscreen,Rp9.899.000,Jakarta Utara,4.9,100+ terjual
"Laptop Axioo Hype 1 N4020 4GB 128SSD W11 HD 14""",Rp2.449.000,Jakarta Pusat,5.0,80+ terjual
Laptop Asus VivoBook Go 14 E1404Fa AMD Ryzen 3 7320U Ram 8gb 512gb ssd 14.0 Full HD,Rp5.689.000,Bogor,5.0,250+ terjual
Lenovo ThinkPad T480 Intel Core i5 / i7 8th / 7th Gen T480s Laptop Slim,Rp2.500.000,Kab. Tangerang,5.0,750+ terjual
"Lenovo IdeaPad Flex 5 AMD Ryzen 5 RAM 16GB 512GB SSD 14"" WUXGA Touchscreen 2in1",Rp9.649.000,Jakarta Pusat,4.9,100+ terjual
"Lenovo V14 G4 AMN Ryzen 3 7320U 8GB 512GB Radeon 610M 14"" FHD Windows 11",Rp5.249.000,Jakarta Selatan,5.0,250+ terjual
"LAPTOP LENOVO V14 G3 CORE I7 1255 16GB 1TB SSD W11 PRO 14"" FHD",Rp8.999.000,Jakarta Pusat,5.0,90+ terjual
Laptop Lenovo Thinkpad T495S | T495 Ryzen 7 | 5 Pro RAM 16GB SSD 1TB,Rp3.335.000,Jakarta Barat,5.0,6 terjual
"LAPTOP MSI MODERN 14 C12MO-1288 | I3-1215U 8/512GB IGP 14""FHD W11+OHS",Rp5.849.000,Surabaya,5.0,1 terjual
"Lenovo IdeaPad Slim 3i i7-13620H RAM 16GB 512GB SSD 14"" WUXGA IPS Windows 11",Rp10.929.000,Jakarta Pusat,5.0,100+ terjual
"Asus Zenbook UX331UAL # i5-8250 8GB SSD256 13""SLiM !!",Rp12.397.000,Jakarta Utara,5.0,15 terjual
Laptop Acer TravelMate B113 Intel Core i5-3337U Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp1.500.000,Malang,,
ACER LAPTOP ASPIRE 5 A515-58M-91Y5 15.6 INTEL i9-13900H RAM 16GB STORAGE 512GB W11,Rp13.299.000,Jakarta Timur,5.0,15 terjual
LAPTOP HP 14 AM CORE i3 GEN 5 RAM 12GB SSD 128GB,Rp1.850.000,Bekasi,,1 terjual
LAPTOP LENOVO THINKPAD X1 YOGA ALL VARIANT 1ST 2ND 3RD 4TH 5TH 6TH CORE I5 I7 BERKUALITAS SCREEN 14 INCH TOUCHSCREEN,Rp3.200.000,Jakarta Utara,5.0,28 terjual
Acer Aspire Lite AL14 Silver Intel 1TB SSD 16GB Windows + OHS2021 14 inch Layar Laptop Memori ram,Rp4.689.000,Jakarta Selatan,5.0,100+ terjual
Victus Laptop Gaming HP Intel Core i5 NVIDIA GeForce RTX 2050 16GB RAM 512GB SSD Silver Free Windows 11 Home 15.6 Inch 144 Hz Garansi 2 Tahun Official,Rp10.299.000,Jakarta Utara,4.9,30+ terjual
LAPTOP ASUS ZENBOOK 14 OLED Q415MA / UX3405MA TOUCH ULTRA 5 125H 8GB 512GB W11 14.0FHD,Rp10.799.000,Jakarta Utara,5.0,100+ terjual
laptop Lenovo Ideapad 320 s core i5 gen 7 double vga Nvidia GeForce 920MX 2gb laptop gaming model slim fullsett siap pake bosku,Rp2.100.000,Kab. Bekasi,4.7,13 terjual
Laptop Asus ROG GL553VD Intel Core i7-7700HQ RAM 8GB SSD 256GB+HDD 1TB,Rp7.500.000,Bandung,5.0,1 terjual
ready laptop exs kantor merk hp dell Toshiba Lenovo Fujitsu dll,Rp600.000,Kab. Bekasi,4.8,60+ terjual
LAPTOP I5 GEN 11 / 10 DAN RYZEN 5/ 7 HIGH GEN TERMURAH ! LENOVO THINKPAD L15 SIAP GAMING & EDITING,Rp3.699.999,Jakarta Barat,4.9,250+ terjual
Dell Alienware 15X R1 Slim Gaming Desain i9 Gen 11 RTX 3070 8 GB Full Power 360 Hz IPS Display,Rp25.999.000,Bandung,5.0,3 terjual
ASUS TUF A15 FA506ICB RYZEN 7 4800H RTX 3050 16GB RAM 512GB SSD 144hz,Rp8.500.000,Jakarta Barat,5.0,5 terjual
LENOVO THINKPAD YOGA L380 LAPTOP CORE i7 | i5 | i3 GEN 8 BISA JADI TABLET !,Rp2.649.999,Jakarta Barat,4.9,40+ terjual
LAPTOP LENOVO THINKPAD T590 i7 RAM 24 GB SSD 1 TB LAYAR TOUCHSCREEN,Rp3.990.000,Jakarta Utara,4.9,100+ terjual
"HP Envy x360 15 Ultra 7 155U 16GB 1TB 15.6"" FHD Touch Windows 11",Rp11.799.000,Jakarta Selatan,4.9,100+ terjual
Lenovo Ideapad Duet 5i 12IRU8 2in1 Intel Core i7 1355U 16GB RAM 512SSD Windows 11 OHS 12 Inch 4NID,Rp16.999.000,Jakarta Utara,5.0,30+ terjual
Lenovo Ideapad Slim 5 13ARP10 AMD Ryzen 7 7735HS 16GB 512SSD Windows 11 OHS 13 inch IPS 0LID,Rp11.699.000,Jakarta Utara,5.0,40+ terjual
Promo Dell Latitude 5310 Core I5 Gen 10 Ram 16gb Ssd 512gb,Rp3.290.000,Jakarta Pusat,5.0,100+ terjual
Lenovo IDEAPAD SLIM 1 14 N4020 8GB 256GB W11+OHS 14.0 2Y PREM GRY -9PID,Rp4.379.000,Surabaya,5.0,40+ terjual
"ASUS Vivobook Go 14 E1404FA Ryzen 5-7520U RAM 8GB 16GB 512GB SSD 14"" FHD Windows 11",Rp7.935.000,Jakarta Pusat,4.9,500+ terjual
"ASUS ExpertBook P1403CVA-S65150WS Intel Core i5-13420H 8GB 512GB 14"" FHD VIPS Windows 11 Home OHS Warranty 3Y Backpack Free Mouse Wireless",Rp9.299.000,Jakarta Pusat,,
Lenovo Ideapad Slim 1 14 Intel N4020 Ram 8GB Ssd 512GB Windows 11 OHS 14.0 Hd,Rp4.379.000,Kab. Karawang,,5 terjual
Laptop HP 14 Core i5 RAM 16GB 512SSD WINDOWS 11 HOME+OHS,Rp5.399.000,Jakarta Barat,5.0,100+ terjual
Lenovo V14 G4 AMN Athlon Silver 7120U 8GB RAM 256GB SSD 14 inch FHD,Rp4.479.000,Jakarta Utara,5.0,7 terjual
Laptop Advan Series | Workplus RAM 16GB 512GB SSD Notebook Ryzen 5 Win 11 | Workpro 8GB 256GB | Soulmate 4GB 128GB - New Original Garansi Resmi,Rp6.825.000,Jakarta Utara,5.0,100+ terjual
Laptop Asus Vivobook F1504ZA Touch I7 1255 16GB 512GB W11 15.6FHD IPS,Rp9.699.000,Tangerang Selatan,,
"Asus ExpertBook P1403CVA S63850WS INTEL CORE i3 1315U RAM 8GB SSD 512GB 14"" FHD WINDOWS 11 OHS GARANSI RESMI",Rp6.910.000,Jakarta Pusat,,1 terjual
Lenovo V14 G4 AMN Ryzen 5 7520U 16gb 512ssd Windows 11 14 FHD,Rp6.899.000,Jakarta Selatan,4.8,29 terjual
Dell Mobile Precision 7780 [Ci9-13950HX-64-2T-RTX 5000-W11P-OHB-3YR],Rp110.000.000,Jakarta Pusat,,
Laptop Lenovo V14 G3 Core i7 1255 16GB 512SSD 14FHD Windows,Rp8.999.000,Jakarta Selatan,5.0,8 terjual
Laptop Lenovo IdeaPad Slim 1 14AMN7 Athlon Silver 7120U 8GB 512GB 14.0HD W11 OHS,Rp4.799.000,Jakarta Utara,5.0,4 terjual
HP 240 G8 i5 1135G7 16GB 1TB 512GB 256GB SSD W11 OFFICE 14.0FHD - LAPTOP ULTRABOOK,Rp6.399.000,Jakarta Utara,5.0,250+ terjual
Lenovo IDEAPAD 3 14IAU7 i3 GEN 12 1215U 8gb 512ssd 14.0FHD Win 11+OHS,Rp6.349.000,Surabaya,5.0,30+ terjual
Dell Latitude 7490 i5 8350U 16GB 512GB /not Dell latitude 7390 7480,Rp2.800.000,Jakarta Pusat,5.0,100+ terjual
LAPTOP LENOVO V14 ABP G4 RYZEN 5 7530 7430 7520 16GB 1TB 512GB SSD W11 OFFICE 14.0FHD,Rp6.899.000,Jakarta Utara,4.7,250+ terjual
Laptop AXxioo Hype 7 Ryzen 7 5700U Ram 16Gb 512Gb ssd Win 11 Ori 14.0 Full HD,Rp8.399.000,Depok,5.0,6 terjual
thinkpad X390 i7 Gen 8 / thinkpad X390 i5 gen 8 / X390,Rp2.450.000,Jakarta Pusat,4.8,13 terjual
"LAPTOP INFINIX INBOOK X2 2025 i5-1334U 8GB/16GB 512GB 14"" IPS iRIS XE sRGB 100% W11",Rp6.799.000,Jakarta Pusat,4.9,250+ terjual
Laptop Intel Core i9-12900H NVIDIA RTX 4060 32GB DDR5 2TB SSD WiFi5 BT5.2 Win11,Rp16.800.000,Jakarta Barat,,
Laptop Lenovo Thinkpad T470 Touchscreen Core i5 Ram DDR4 Laptop Murah,Rp2.749.000,Jakarta Pusat,4.8,500+ terjual
laptop core i3 gen 6 RAM 8GB SSD mulus fullset siap pake bosku ready bnyak,Rp1.400.000,Kab. Bekasi,4.5,11 terjual
"LENOVO IDEAPAD 5 2IN1 14 TOUCH ULTRA 225U 16GB 512GB W11+OHS+M365B 14"" WUXGA",Rp12.699.000,Jakarta Utara,5.0,19 terjual
"Acer Aspire 3 A315-44-R5CT AMD Ryzen 5-5500U RAM 32GB SSD 512GB Layar 15.6"" Full HD IPS Vga Amd Radeon - Silver",Rp5.368.146,Surabaya,5.0,6 terjual
LAPTOP LENOVO IDEAPAD SLIM 3 14 INTEL CORE I3 1315 100U 1215 X V14 G4 I3 1315 1215 16GB 8GB 512GB SSD W11+OHS 14.0FHD BLIT,Rp5.549.000,Jakarta Utara,5.0,750+ terjual
"LAPTOP ASUS VIVOBOOK X1500EA F1504ZA - i5 1235U 8GB 512GB SSD 15.6"" FHD",Rp7.049.000,Jakarta Pusat,4.9,100+ terjual
Terlaris LAPTOP LENOVO LEGION 7 16 RTX3060 i7 11800 32GB 1TB SSD,Rp13.654.000,Tasikmalaya,,
"MSI Thin 15 B13UCX i7-13620H RTX 3050 512GB 15.6"" FHD 144Hz Win11",Rp10.199.000,Jakarta Pusat,5.0,15 terjual
ASUS VIVOBOOK S15 OLED S5506MA ULTRA 7 155H 16GB 1TB Win 11 home 15.6 Inch QHD IPS 3K 120HZ,Rp12.299.000,Jakarta Utara,4.9,250+ terjual
Laptop Axioo MyBook Hype 3 i3 1005G1 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas,Rp3.305.000,Malang,5.0,1 terjual
LAPTOP GAMING MSI TITAN 18HX A2XWJG DRAGON EDITION NORSE MYTH ULTRA 9-285HX RTX5090 96GB 6TB 18.0UHD+ 120HZ W11 OHS,Rp114.999.000,Jakarta Pusat,,2 terjual
Laptop Fujitsu lifebook E5411 A Core i7 Gen 11 Ram 32 GB SSD 1 TB Layar 14 inch,Rp5.190.000,Batam,5.0,2 terjual
LAPTOP LENOVO V14 G4 IRU - i3 1315 16GB 512GB 14.0FHD W11 RESMI,Rp5.549.000,Jakarta Utara,5.0,250+ terjual
"Laptop Dell Latitude 3450 i5 1355u 8gb / 16gb ssd 512gb 14"" fhd windows 11 Profesional Resmi 3 Tahun",Rp14.099.000,Jakarta Pusat,5.0,250+ terjual
Lenovo Thinkpad E14 G6 59ID Ai Ultra 5 125u 8Gb 512Gb W11Pro 14.0 Wuxga Ips Garansi 3 Tahun,Rp17.489.000,Jakarta Pusat,,2 terjual
Laptop Lenovo ThinkPad T490 Core i5 Gen 8 Ram 8GB Ssd 256GB MURAH/ORIGINAL/BERGARANSI,Rp3.600.000,Bandung,,
laptop HP Probook 440 G7 dual VGA,Rp4.100.000,Kab. Bekasi,,
ASUS ZENBOOK 14 OLED UM3406HA UM3402YA TOUCH AMD RYZEN 7 8840 7730 - RYZEN 5 7530 16GB 1TB 512GB SSD W11 OFFICE 14.0 2.8K,Rp13.399.000,Jakarta Utara,5.0,100+ terjual
LAPTOP LENOVO V14 G4 IRU I5 1335 13420H 16GB 8GB 1TB 512GB SSD W11 OFFICE 14.0FHD,Rp8.139.000,Jakarta Utara,4.9,100+ terjual
"Laptop ASUS VIVOBOOK GO E1504GA I3 N305 8GB 1TB SSD Win 11 + OFFICE 15.6"" Full HD",Rp5.399.000,Jakarta Pusat,4.8,100+ terjual
"LAPTOP ASUS X1404ZA - I3 1215U 8GB 512GB SSD 14"" IPS WIN11",Rp5.899.000,Jakarta Pusat,4.9,100+ terjual
"ASUS EXPERTBOOK BG1408CVA-EB5850W - INTEL I5-1335U| 8GB| 512GB SSD| 14""FHD| WINDOWS 11",Rp10.879.000,Makassar,,
"AXIOO Hype 7 AMD X8 Ryzen 7 6800H 16gb 512gb Windows11 PRO 14"" FHD IPS Backlit",Rp7.649.000,Surabaya,5.0,30+ terjual
"Laptop Baru Asus Vivobook 14 Intel Core i5 1235u (8cpus up to 4,4GHz) - Core i7 1335u (12cpus up to 5.0GHz) 24/1TB Quiet Blue",Rp7.400.000,Jakarta Pusat,5.0,21 terjual
HP PROBOOK 640 G2 Core I5 Layar 14 Inch HD Laptop Kantor RAM 4GB/8GB/12GB/16GB SSD 128GB/256GB/512GB Garansi 1 Bulan,Rp1.100.000,Jakarta Pusat,5.0,16 terjual
(Free Stylus Pen + Keyboard Magnetic) ADVAN Laptop 2 in 1 Evo-X 16 Intel Core i3-1215U 12GB/512GB 2.5K IPS 100% SRGB Free Windows 11,Rp6.999.000,Kab. Tangerang,4.9,100+ terjual
Acer Aspire 7 Gaming | i7 12650H RTX3050 [6GB] 8GB 512GB W11+OHS | 15.6 FHD 144Hz - A715-59G-71PH,Rp12.899.000,Jakarta Utara,,
Laptop Asus Vivobook 14 M1405YA AMD Ryzen 7 7730U 16GB 512GB WUXGA IPS W11 OHS,Rp9.359.000,Jakarta Pusat,5.0,100+ terjual
"Laptop ASUS Vivobook 14 E410KA-FHD|INTEL N4500|8GB|256/512GB|14"" FHD|WO SD|WIN11+OHS",Rp4.776.000,Makassar,5.0,5 terjual
"Asus Vivobook Go 14 E410KA Intel N4500 Ram 8Gb 1Tbssd Win11+Ohs 14.0Fhd Blue, Black & Pink",Rp4.149.000,Bekasi,5.0,60+ terjual
Laptop Lenovo Thinkpad X1 Carbon Core i5 8th Gen RAM 16GB SSD IPS Slim,Rp4.299.000,Jakarta Barat,4.9,100+ terjual
ASUS VIVOBOOK F1502ZA / F1504ZA I5 1235 RAM 16GB SSD 512GB W11 15.6 FHD IPS,Rp7.499.000,Jakarta Utara,5.0,90+ terjual
Laptop ACER ASPIRE 3 A314-35 N5100 Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp2.300.000,Malang,,1 terjual
HP 430 G6 core i5 GEN8 SSD 256gb Ram 8GB,Rp3.150.000,Surabaya,5.0,2 terjual
Laptop ASUS Vivobook 14 Go Celeron N4500 RAM 8GB 512GB SSD OHS,Rp3.951.000,Jakarta Pusat,5.0,1rb+ terjual
Laptop Msi Modern 14 RYZEN 5 7430 16GB 512GB W11+OHS 14.0FHD IPS BLIT,Rp7.349.000,Jakarta Barat,5.0,1 terjual
Laptop Lenovo Thinkpad T490 | Intel i5-8265-U | RAM 8 /16 GB| SSD 256 GB | TerMurah | Original | Bergaransi 100%,Rp3.250.000,Medan,,5 terjual
"Acer Travelmate P214 Core i5-1235U Ram 16GB Ssd 512 14"" Fhd 505G W10",Rp8.135.770,Jakarta Pusat,4.9,100+ terjual
LAPTOP AXIOO HYPE 3 G11 i3 1125G4 8GB 256GB SSD W11 OFFICE 14.0FHD IPS,Rp4.229.000,Jakarta Utara,5.0,100+ terjual
LAPTOP LENOVO THINKPAD X1 CARBON INTEL I5 8350U 16GB 512GB FHD TOUCH,Rp3.700.000,Tangerang Selatan,5.0,9 terjual
Asus Vivobook Go 14 E1404FA Ryzen 3 7320U 1TBssd 8GB RAM DDR5 W11+OHS,Rp5.689.000,Jakarta Selatan,5.0,16 terjual
Lenovo Ideapad Slim 1 14IGL7 N4020 8GB 256-512SSD W11+Ohs,Rp4.379.000,Surabaya,5.0,30+ terjual
"LAPTOP LENOVO V14 G4 RYZEN 5 7430 16GGB 512GB w11 14"" fhd",Rp6.949.000,Jakarta Utara,4.9,1rb+ terjual
ASUS VIVOBOOK 15 TOUCH i7-1255U/i5-1235U 8GB/16GB 256GB/512GB W11 15.6FHD BLU,Rp7.499.000,Jakarta Utara,4.8,40+ terjual
Asus Zenbook A14 UX3407 Snapdragon X PLUS X126100 Windows 11 + OHS+O356 14.0WUXGA IPS Smart Copilot+ PC 899Gram,Rp14.469.000,Jakarta Selatan,5.0,100+ terjual
ASUS Vivobook Go 14 E1404GA i3-N305 RAM 8GB 256GB 512GB SSD FHD W11,Rp5.805.000,Jakarta Pusat,5.0,100+ terjual
Laptop Dell Latitude 7320 Intel Core i5 GEN 11 RAM 8GB SSD 256GB TOUCHSCREEN,Rp4.000.000,Jakarta Pusat,,
Laptop Hp 14s Intel Core i5 1235U 16GB 512GB SSD W11+OHS 14.0FHD IPS,Rp7.099.000,Jakarta Utara,5.0,80+ terjual
Lenovo V14 G4 i3 1315U 24GB 1TBssd 14 INCH FHD Win11 + OFFICE,Rp6.579.000,Jakarta Selatan,5.0,2rb+ terjual
"IdeaPad 3 14IAU7 D0ID Biru Gelap - Core i3 - 1215U, RAM 8GB DDR4, 512 GB M2 SSD * Webcam,  BT 5.0 *  Win 11 Home + OHS",Rp6.650.000,Jakarta Barat,5.0,4 terjual
Dell latitude precision Vostro.. core i5 i7 4gb 320 cam wifi vga NVIDIA muluss,Rp1.300.000,Jakarta Barat,4.8,60+ terjual
SUPER NGEBUT- LAPTOP HP EliteBook 830 G5 Core i7 Gen8 RAM 16GB SSD 512,Rp2.500.000,Jakarta Barat,4.7,100+ terjual
Laptop Lenovo Thinkpad X1 Carbon 8th Core i5 Gen 10 RAM 16 SSD NVME 1TB FHD IPS Win 11 Original,Rp4.999.000,Jakarta Barat,5.0,90+ terjual
Laptop Acer Aspire A514-53 Intel Core i3 1005G1 SSD Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang HARGA MURAH - Windows 11 10 office - Laptop Kantoran - Laptop Kerja - Laptop Desain - Laptop Asus,Rp3.300.000,Malang,,
Laptop Dell Latitude 3420-i3 1115G4-RAM 4GB-SMR Hard Drive 1TB-Linux,Rp6.150.000,Cirebon,,
Laptop Thinkpad X280 Core i3-8130U Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,Rp2.250.000,Malang,,
LAPTOP SAMSUNG GALAXY BOOK 4 15 INTEL CORE i7 150U 16GB 512GB SSD W11 OFFICE 15.6FHD,Rp14.899.000,Jakarta Utara,4.8,40+ terjual
Notebook Axioo Clevo/ Intel Atom/ Ram 2/250Gb/ Cantik/ Black,Rp550.000,Jakarta Barat,4.9,40+ terjual
